,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state_x,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,name_state_y,Geo_Location,Collection_Date_Specific
23,SRR28752457,WGS,218.41,47935468,PRJNA1102327,SAMN41019183,Viral,28922890,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318187,USA,North America,USA,Chicken,Illumina MiSeq,24-007264-003-original,24-007264-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-007264-003-original,SRP503016,H5N1,,SRS21079802,False,,USA,2025-05-09_10-46-29,SRR28752457.fa,B3.13,"NA:ea1, PA:ea1, NS:am1.1, PB2:am2.2, HA:ea1, MP:ea1, NP:am8, PB1:am4","ea1:22-003707-003:NA, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, ea1:22-003707-003:MP, am8:23-032005-001:NP, am4:23-001855-001:PB1","98.94%, 99.21%, 99.28%, 98.86%, 98.65%, 98.88%, 99.40%, 99.52%","15, 17, 6, 26, 23, 11, 9, 11",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-07
24,SRR28752458,WGS,147.03,62891056,PRJNA1102327,SAMN41019227,Viral,21008368,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318186,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-009-original,24-009028-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-009-original,SRP503016,H5N1,,SRS21079800,False,,USA,2025-05-09_10-47-06,SRR28752458.fa,B3.13,"PB2:am2.2, PA:ea1, NS:am1.1, PB1:am4, HA:ea1, NP:am8, MP:ea1, NA:ea1","am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:HA, am8:23-032005-001:NP, ea1:22-003707-003:MP, ea1:22-003707-003:NA","98.82%, 99.07%, 98.93%, 99.47%, 98.77%, 99.33%, 98.88%, 99.01%","27, 20, 9, 12, 21, 10, 11, 14",Ran on FASTA - No Coverage Report,USA,USA,2024-03-20
25,SRR28752458,WGS,147.03,62891056,PRJNA1102327,SAMN41019227,Viral,21008368,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318186,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-009-original,24-009028-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-009-original,SRP503016,H5N1,,SRS21079800,False,,USA,2025-05-09_10-47-06,SRR28752458.fa,B3.13,"PB2:am2.2, PA:ea1, NS:am1.1, PB1:am4, HA:ea1, NP:am8, MP:ea1, NA:ea1","am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:HA, am8:23-032005-001:NP, ea1:22-003707-003:MP, ea1:22-003707-003:NA","98.82%, 99.07%, 98.93%, 99.47%, 98.77%, 99.33%, 98.88%, 99.01%","27, 20, 9, 12, 21, 10, 11, 14",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-20
26,SRR28752459,WGS,146.74,74780574,PRJNA1102327,SAMN41019226,Viral,24761680,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318185,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-008-original,24-009028-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-008-original,SRP503016,H5N1,,SRS21079799,False,,USA,2025-05-09_10-47-06,SRR28752459.fa,B3.13,"HA:ea1, PA:ea1, NA:ea1, PB1:am4, NS:am1.1, PB2:am2.2, NP:am8, MP:ea1","ea1:22-003707-003:HA, ea1:22-003707-003:PA, ea1:22-003707-003:NA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:MP","98.71%, 99.16%, 99.15%, 99.47%, 99.05%, 98.90%, 99.33%, 98.88%","22, 18, 12, 12, 8, 25, 10, 11",Ran on FASTA - No Coverage Report,USA,USA,2024-03-20
27,SRR28752459,WGS,146.74,74780574,PRJNA1102327,SAMN41019226,Viral,24761680,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318185,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-008-original,24-009028-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-008-original,SRP503016,H5N1,,SRS21079799,False,,USA,2025-05-09_10-47-06,SRR28752459.fa,B3.13,"HA:ea1, PA:ea1, NA:ea1, PB1:am4, NS:am1.1, PB2:am2.2, NP:am8, MP:ea1","ea1:22-003707-003:HA, ea1:22-003707-003:PA, ea1:22-003707-003:NA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:MP","98.71%, 99.16%, 99.15%, 99.47%, 99.05%, 98.90%, 99.33%, 98.88%","22, 18, 12, 12, 8, 25, 10, 11",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-20
28,SRR28752460,WGS,146.83,37208576,PRJNA1102327,SAMN41019225,Viral,12502505,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318184,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-007-original,24-009028-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-007-original,SRP503016,H5N1,,SRS21079798,False,,USA,2025-05-09_10-47-07,SRR28752460.fa,B3.13,"MP:ea1, NA:ea1, PA:ea1, PB1:am4, PB2:am2.2, NS:am1.1, HA:ea1, NP:am8","ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, am8:23-032005-001:NP","98.88%, 99.15%, 99.16%, 99.51%, 98.86%, 99.17%, 98.71%, 99.33%","11, 12, 18, 11, 26, 7, 22, 10",Ran on FASTA - No Coverage Report,USA,USA,2024-03-20
29,SRR28752460,WGS,146.83,37208576,PRJNA1102327,SAMN41019225,Viral,12502505,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318184,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-007-original,24-009028-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-007-original,SRP503016,H5N1,,SRS21079798,False,,USA,2025-05-09_10-47-07,SRR28752460.fa,B3.13,"MP:ea1, NA:ea1, PA:ea1, PB1:am4, PB2:am2.2, NS:am1.1, HA:ea1, NP:am8","ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, am8:23-032005-001:NP","98.88%, 99.15%, 99.16%, 99.51%, 98.86%, 99.17%, 98.71%, 99.33%","11, 12, 18, 11, 26, 7, 22, 10",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-20
30,SRR28752461,WGS,240.45,77377796,PRJNA1102327,SAMN41019224,Viral,25341372,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318183,USA,North America,USA,Cattle,Illumina MiSeq,24-009028-005-original-repeat,24-009028-005-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-005-original-repeat,SRP503016,H5N1,,SRS21079797,False,,USA,2025-05-09_10-47-07,SRR28752461.fa,B3.13,"NS:am1.1, NA:ea1, NP:am8, PA:ea1, PB1:am4, PB2:am2.2, MP:ea1, HA:ea1","am1.1:22-010085-001:NS, ea1:22-003707-003:NA, am8:23-032005-001:NP, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:HA","99.17%, 99.15%, 99.33%, 99.16%, 99.09%, 98.86%, 98.88%, 98.71%","7, 12, 10, 18, 20, 26, 11, 22",Ran on FASTA - No Coverage Report,USA,USA,2024-03-20
31,SRR28752461,WGS,240.45,77377796,PRJNA1102327,SAMN41019224,Viral,25341372,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318183,USA,North America,USA,Cattle,Illumina MiSeq,24-009028-005-original-repeat,24-009028-005-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-005-original-repeat,SRP503016,H5N1,,SRS21079797,False,,USA,2025-05-09_10-47-07,SRR28752461.fa,B3.13,"NS:am1.1, NA:ea1, NP:am8, PA:ea1, PB1:am4, PB2:am2.2, MP:ea1, HA:ea1","am1.1:22-010085-001:NS, ea1:22-003707-003:NA, am8:23-032005-001:NP, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:HA","99.17%, 99.15%, 99.33%, 99.16%, 99.09%, 98.86%, 98.88%, 98.71%","7, 12, 10, 18, 20, 26, 11, 22",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-20
32,SRR28752462,WGS,147.12,44853173,PRJNA1102327,SAMN41019223,Viral,14985041,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318182,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-003-original-MTM,24-009028-003-original-MTM,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-003-original-MTM,SRP503016,H5N1,,SRS21079796,False,,USA,2025-05-09_10-45-47,SRR28752462.fa,B3.13,"MP:ea1, NA:ea1, PB2:am2.2, NS:am1.1, NP:am8, PA:ea1, HA:ea1, PB1:am4","ea1:22-003707-003:MP, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am4:23-001855-001:PB1","98.88%, 99.15%, 98.90%, 99.17%, 99.33%, 98.42%, 98.71%, 99.68%","11, 12, 25, 7, 10, 34, 22, 4",Ran on FASTA - No Coverage Report,USA,USA,2024-03-20
33,SRR28752462,WGS,147.12,44853173,PRJNA1102327,SAMN41019223,Viral,14985041,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318182,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-003-original-MTM,24-009028-003-original-MTM,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-003-original-MTM,SRP503016,H5N1,,SRS21079796,False,,USA,2025-05-09_10-45-47,SRR28752462.fa,B3.13,"MP:ea1, NA:ea1, PB2:am2.2, NS:am1.1, NP:am8, PA:ea1, HA:ea1, PB1:am4","ea1:22-003707-003:MP, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am4:23-001855-001:PB1","98.88%, 99.15%, 98.90%, 99.17%, 99.33%, 98.42%, 98.71%, 99.68%","11, 12, 25, 7, 10, 34, 22, 4",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-20
34,SRR28752463,WGS,146.97,54801527,PRJNA1102327,SAMN41019222,Viral,17463854,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318181,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-002-original,24-009028-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-002-original,SRP503016,H5N1,,SRS21079795,False,,USA,2025-05-09_10-47-07,SRR28752463.fa,B3.13,"NS:am1.1, PB1:am4, PA:ea1, NA:ea1, MP:ea1, NP:am8, PB2:am2.2, HA:ea1","am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:PA, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA","99.05%, 99.52%, 99.21%, 99.08%, 98.88%, 99.27%, 98.82%, 98.65%","8, 11, 17, 13, 11, 11, 27, 23",Ran on FASTA - No Coverage Report,USA,USA,2024-03-20
35,SRR28752463,WGS,146.97,54801527,PRJNA1102327,SAMN41019222,Viral,17463854,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318181,USA,North America,USA,Cattle,Illumina iSeq 100,24-009028-002-original,24-009028-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009028-002-original,SRP503016,H5N1,,SRS21079795,False,,USA,2025-05-09_10-47-07,SRR28752463.fa,B3.13,"NS:am1.1, PB1:am4, PA:ea1, NA:ea1, MP:ea1, NP:am8, PB2:am2.2, HA:ea1","am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:PA, ea1:22-003707-003:NA, ea1:22-003707-003:MP, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA","99.05%, 99.52%, 99.21%, 99.08%, 98.88%, 99.27%, 98.82%, 98.65%","8, 11, 17, 13, 11, 11, 27, 23",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-20
36,SRR28752465,WGS,234.44,117099303,PRJNA1102327,SAMN41019220,Viral,38452412,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318179,USA,North America,USA,Cattle,Illumina MiSeq,24-009027-010-original-repeat,24-009027-010-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-010-original-repeat,SRP503016,H5N1,,SRS21079793,False,,USA,2025-05-09_10-47-08,SRR28752465.fa,B3.13,"NP:am8, MP:ea1, NS:am1.1, HA:ea1, PA:ea1, PB1:am4, NA:ea1, PB2:am2.2","am8:23-032005-001:NP, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:PA, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2","99.33%, 98.88%, 99.05%, 98.77%, 99.12%, 99.43%, 99.08%, 98.86%","10, 11, 8, 21, 19, 11, 13, 26",Ran on FASTA - No Coverage Report,USA,USA,2024-03-24
37,SRR28752465,WGS,234.44,117099303,PRJNA1102327,SAMN41019220,Viral,38452412,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318179,USA,North America,USA,Cattle,Illumina MiSeq,24-009027-010-original-repeat,24-009027-010-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-010-original-repeat,SRP503016,H5N1,,SRS21079793,False,,USA,2025-05-09_10-47-08,SRR28752465.fa,B3.13,"NP:am8, MP:ea1, NS:am1.1, HA:ea1, PA:ea1, PB1:am4, NA:ea1, PB2:am2.2","am8:23-032005-001:NP, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:PA, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2","99.33%, 98.88%, 99.05%, 98.77%, 99.12%, 99.43%, 99.08%, 98.86%","10, 11, 8, 21, 19, 11, 13, 26",Ran on FASTA - No Coverage Report,Michigan,USA-MI,2024-03-24
38,SRR28752466,WGS,146.73,61386586,PRJNA1102327,SAMN41019219,Viral,20409517,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318178,USA,North America,USA,Cattle,Illumina iSeq 100,24-009027-005-original-MTM,24-009027-005-original-MTM,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-005-original-MTM,SRP503016,H5N1,,SRS21079792,False,,USA,2025-05-09_10-47-08,SRR28752466.fa,B3.13,"PB1:am4, NS:am1.1, PB2:am2.2, PA:ea1, NA:ea1, HA:ea1, MP:ea1, NP:am8","am4:23-001855-001:PB1, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:NA, ea1:22-003707-003:HA, ea1:22-003707-003:MP, am8:23-032005-001:NP","99.56%, 99.28%, 98.86%, 99.16%, 99.15%, 98.65%, 98.68%, 99.40%","10, 6, 26, 18, 12, 23, 13, 9",Ran on FASTA - No Coverage Report,USA,USA,2024-03-24
39,SRR28752466,WGS,146.73,61386586,PRJNA1102327,SAMN41019219,Viral,20409517,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318178,USA,North America,USA,Cattle,Illumina iSeq 100,24-009027-005-original-MTM,24-009027-005-original-MTM,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-005-original-MTM,SRP503016,H5N1,,SRS21079792,False,,USA,2025-05-09_10-47-08,SRR28752466.fa,B3.13,"PB1:am4, NS:am1.1, PB2:am2.2, PA:ea1, NA:ea1, HA:ea1, MP:ea1, NP:am8","am4:23-001855-001:PB1, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, ea1:22-003707-003:NA, ea1:22-003707-003:HA, ea1:22-003707-003:MP, am8:23-032005-001:NP","99.56%, 99.28%, 98.86%, 99.16%, 99.15%, 98.65%, 98.68%, 99.40%","10, 6, 26, 18, 12, 23, 13, 9",Ran on FASTA - No Coverage Report,Michigan,USA-MI,2024-03-24
40,SRR28752467,WGS,250.14,70896160,PRJNA1102327,SAMN41019218,Viral,23271471,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318177,USA,North America,USA,Cattle,Illumina MiSeq,24-009027-004-original-repeat,24-009027-004-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-004-original-repeat,SRP503016,H5N1,,SRS21079791,False,,USA,2025-05-09_10-47-08,SRR28752467.fa,B3.13,"MP:ea1, NA:ea1, PB1:am4, PB2:am2.2, HA:ea1, NS:am1.1, NP:am8, PA:ea1","ea1:22-003707-003:MP, ea1:22-003707-003:NA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:PA","98.88%, 99.08%, 99.38%, 98.86%, 98.77%, 99.05%, 99.33%, 99.12%","11, 13, 14, 26, 21, 8, 10, 19",Ran on FASTA - No Coverage Report,USA,USA,2024-03-24
41,SRR28752467,WGS,250.14,70896160,PRJNA1102327,SAMN41019218,Viral,23271471,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318177,USA,North America,USA,Cattle,Illumina MiSeq,24-009027-004-original-repeat,24-009027-004-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-004-original-repeat,SRP503016,H5N1,,SRS21079791,False,,USA,2025-05-09_10-47-08,SRR28752467.fa,B3.13,"MP:ea1, NA:ea1, PB1:am4, PB2:am2.2, HA:ea1, NS:am1.1, NP:am8, PA:ea1","ea1:22-003707-003:MP, ea1:22-003707-003:NA, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:PA","98.88%, 99.08%, 99.38%, 98.86%, 98.77%, 99.05%, 99.33%, 99.12%","11, 13, 14, 26, 21, 8, 10, 19",Ran on FASTA - No Coverage Report,Michigan,USA-MI,2024-03-24
42,SRR28752468,WGS,218.48,64558181,PRJNA1102327,SAMN41019182,Viral,39304719,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318176,USA,North America,USA,Chicken,Illumina MiSeq,24-007264-001-original,24-007264-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-007264-001-original,SRP503016,H5N1,,SRS21079789,False,,USA,2025-05-09_10-47-08,SRR28752468.fa,B3.13,"NA:ea1, PA:ea1, MP:ea1, HA:ea1, NP:am8, NS:am1.1, PB2:am2.2, PB1:am4","ea1:22-003707-003:NA, ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:HA, am8:23-032005-001:NP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1","98.86%, 99.21%, 98.88%, 98.65%, 99.40%, 99.28%, 98.90%, 99.47%","16, 17, 11, 23, 9, 6, 25, 12",Ran on FASTA - No Coverage Report,USA,USA,2024-03-07
43,SRR28752468,WGS,218.48,64558181,PRJNA1102327,SAMN41019182,Viral,39304719,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318176,USA,North America,USA,Chicken,Illumina MiSeq,24-007264-001-original,24-007264-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-007264-001-original,SRP503016,H5N1,,SRS21079789,False,,USA,2025-05-09_10-47-08,SRR28752468.fa,B3.13,"NA:ea1, PA:ea1, MP:ea1, HA:ea1, NP:am8, NS:am1.1, PB2:am2.2, PB1:am4","ea1:22-003707-003:NA, ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:HA, am8:23-032005-001:NP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1","98.86%, 99.21%, 98.88%, 98.65%, 99.40%, 99.28%, 98.90%, 99.47%","16, 17, 11, 23, 9, 6, 25, 12",Ran on FASTA - No Coverage Report,Texas,USA-TX,2024-03-07
44,SRR28752469,WGS,250.76,66029182,PRJNA1102327,SAMN41019217,Viral,21752730,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318175,USA,North America,USA,Cattle,Illumina MiSeq,24-009027-003-original-repeat,24-009027-003-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-003-original-repeat,SRP503016,H5N1,,SRS21079790,False,,USA,2025-05-09_10-45-58,SRR28752469.fa,B3.13,"HA:ea1, NS:am1.1, MP:ea1, NA:ea1, PA:ea1, PB2:am2.2, PB1:am4, NP:am8","ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, am8:23-032005-001:NP","98.65%, 99.28%, 98.68%, 99.15%, 99.12%, 98.86%, 99.56%, 99.40%","23, 6, 13, 12, 19, 26, 10, 9",Ran on FASTA - No Coverage Report,USA,USA,2024-03-24
45,SRR28752469,WGS,250.76,66029182,PRJNA1102327,SAMN41019217,Viral,21752730,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318175,USA,North America,USA,Cattle,Illumina MiSeq,24-009027-003-original-repeat,24-009027-003-original-repeat,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-003-original-repeat,SRP503016,H5N1,,SRS21079790,False,,USA,2025-05-09_10-45-58,SRR28752469.fa,B3.13,"HA:ea1, NS:am1.1, MP:ea1, NA:ea1, PA:ea1, PB2:am2.2, PB1:am4, NP:am8","ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, ea1:22-003707-003:NA, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, am8:23-032005-001:NP","98.65%, 99.28%, 98.68%, 99.15%, 99.12%, 98.86%, 99.56%, 99.40%","23, 6, 13, 12, 19, 26, 10, 9",Ran on FASTA - No Coverage Report,Michigan,USA-MI,2024-03-24
46,SRR28752470,WGS,147.45,81957492,PRJNA1102327,SAMN41019216,Viral,26941955,USDA-NVSL,2024,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24318174,USA,North America,USA,Cattle,Illumina iSeq 100,24-009027-002-v,24-009027-002-v,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2024-04-20,2024-04-20T18:12:00Z,1,24-009027-002-v,SRP503016,H5N1,,SRS21079788,False,,USA,2025-05-09_10-47-08,SRR28752470.fa,B3.13,"PB2:am2.2, HA:ea1, NS:am1.1, PB1:am4, NA:ea1, MP:ea1, PA:ea1, NP:am8","am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am8:23-032005-001:NP","98.86%, 98.77%, 98.93%, 99.52%, 99.08%, 98.88%, 99.12%, 99.27%","26, 21, 9, 11, 13, 11, 19, 11",Ran on FASTA - No Coverage Report,USA,USA,2024-03-24
