,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state,sample,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,Geo_Location,Collection_Date_Specific
114,SRR34270190,WGS,136.97,1288798898,PRJNA1102327,SAMN49684847,Viral,455367515,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443948,USA,,USA,CATTLE,NextSeq 2000,25-015734-001,25-015734-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:52,1,25-015734-001,SRP503016,,"MILK, BULK TANK",SRS25589901,False,,USA,SRR34270190,2025-06-28_06-29-38,SRR34270190.fa,B3.13,"PA:ea1, MP:ea1, NS:am1.1, PB2:am2.2, NP:am8, HA:ea1, PB1:am4, NA:ea1","ea1:22-003707-003:PA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:HA, am4:23-001855-001:PB1, ea1:22-003707-003:NA","98.79%, 98.88%, 98.93%, 98.47%, 98.86%, 98.18%, 99.56%, 98.44%","26, 11, 9, 35, 17, 31, 10, 22",Ran on FASTA - No Coverage Report,USA,2025
115,SRR34270191,WGS,137.16,656132632,PRJNA1102327,SAMN49684846,Viral,232387906,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443947,USA,,USA,CATTLE,NextSeq 2000,25-015733-003,25-015733-003-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:06:22,1,25-015733-003,SRP503016,,"MILK, BULK TANK",SRS25589900,False,,USA,SRR34270191,2025-06-28_06-29-38,SRR34270191.fa,B3.13,"NS:am1.1, NP:am8, PA:ea1, MP:ea1, NA:ea1, PB1:am4, HA:ea1, PB2:am2.2","am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:NA, am4:23-001855-001:PB1, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2","98.93%, 98.80%, 98.88%, 98.88%, 98.58%, 99.56%, 98.18%, 98.47%","9, 18, 24, 11, 20, 10, 31, 35",Ran on FASTA - No Coverage Report,USA,2025
116,SRR34270192,WGS,137.47,639390534,PRJNA1102327,SAMN49684845,Viral,227296983,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443946,USA,,USA,CATTLE,NextSeq 2000,25-015733-002,25-015733-002-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:50,1,25-015733-002,SRP503016,,"MILK, BULK TANK",SRS25589898,False,,USA,SRR34270192,2025-06-28_06-29-39,SRR34270192.fa,B3.13,"NP:am8, HA:ea1, MP:ea1, NA:ea1, NS:am1.1, PB2:am2.2, PA:ea1, PB1:am4","am8:23-032005-001:NP, ea1:22-003707-003:HA, ea1:22-003707-003:MP, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA, am4:23-001855-001:PB1","98.86%, 98.18%, 98.88%, 98.58%, 98.93%, 98.51%, 98.88%, 99.52%","17, 31, 11, 20, 9, 34, 24, 11",Ran on FASTA - No Coverage Report,USA,2025
117,SRR34270193,WGS,142.48,109360423,PRJNA1102327,SAMN49684827,Viral,39013673,USDA-NVSL,2024,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443945,USA,,USA,CATTLE,NextSeq 2000,24-033994-003,24-033994-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:38,1,24-033994-003,SRP503016,,"MILK, BULK TANK",SRS25589899,False,,USA,SRR34270193,2025-06-28_06-29-39,SRR34270193.fa,B3.13,"PB1:am4, HA:ea1, PA:ea1, NA:ea1, NP:am8, PB2:am2.2, MP:ea1, NS:am1.1","am4:23-001855-001:PB1, ea1:22-003707-003:HA, ea1:22-003707-003:PA, ea1:22-003707-003:NA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am1.1:22-010085-001:NS","99.43%, 98.36%, 98.88%, 98.94%, 98.93%, 98.68%, 98.98%, 99.17%","13, 28, 24, 15, 16, 30, 10, 7",Ran on FASTA - No Coverage Report,USA,2024
118,SRR34270194,WGS,135.52,366203246,PRJNA1102327,SAMN49684844,Viral,130523116,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443944,USA,,USA,CATTLE,NextSeq 2000,25-015733-001,25-015733-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:46,1,25-015733-001,SRP503016,,"MILK, BULK TANK",SRS25589897,False,,USA,SRR34270194,2025-06-28_06-29-39,SRR34270194.fa,B3.13,"NP:am8, PB2:am2.2, HA:ea1, PB1:am4, NS:am1.1, PA:ea1, NA:ea1, MP:ea1","am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:NA, ea1:22-003707-003:MP","98.80%, 98.51%, 98.18%, 99.52%, 98.93%, 98.84%, 98.57%, 98.88%","18, 34, 31, 11, 9, 25, 20, 11",Ran on FASTA - No Coverage Report,USA,2025
119,SRR34270195,WGS,125.36,1940792073,PRJNA1102327,SAMN49684843,Viral,694463965,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443943,USA,,USA,CATTLE,NextSeq 2000,25-015732-001,25-015732-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:06:29,1,25-015732-001,SRP503016,,"MILK, BULK TANK",SRS25589896,False,,USA,SRR34270195,2025-06-28_06-29-39,SRR34270195.fa,B3.13,"NA:ea1, NP:am8, HA:ea1, PA:ea1, MP:ea1, PB1:am4, PB2:am2.2, NS:am1.1","ea1:22-003707-003:NA, am8:23-032005-001:NP, ea1:22-003707-003:HA, ea1:22-003707-003:PA, ea1:22-003707-003:MP, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS","98.58%, 98.80%, 98.18%, 98.84%, 98.88%, 99.52%, 98.46%, 98.81%","20, 18, 31, 25, 11, 11, 35, 10",Ran on FASTA - No Coverage Report,USA,2025
120,SRR34270196,WGS,137.05,653947721,PRJNA1102327,SAMN49684842,Viral,231132462,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443942,USA,,USA,CATTLE,NextSeq 2000,25-015120-002,25-015120-002-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:57,1,25-015120-002,SRP503016,,"MILK, BULK TANK",SRS25589895,False,,USA,SRR34270196,2025-06-28_06-29-39,SRR34270196.fa,B3.13,"PA:ea1, NS:am1.1, NP:am8, PB2:am2.2, MP:ea1, PB1:am4, NA:ea1, HA:ea1","ea1:22-003707-003:PA, am1.1:22-010085-001:NS, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:HA","98.75%, 98.93%, 98.93%, 98.51%, 98.98%, 99.56%, 98.58%, 98.24%","27, 9, 16, 34, 10, 10, 20, 30",Ran on FASTA - No Coverage Report,USA,2025
121,SRR34270197,WGS,136.63,794420331,PRJNA1102327,SAMN49684841,Viral,282315208,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443941,USA,,USA,CATTLE,NextSeq 2000,25-015108-002,25-015108-002-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:56,1,25-015108-002,SRP503016,,"MILK, BULK TANK",SRS25589894,False,,USA,SRR34270197,2025-06-28_06-29-39,SRR34270197.fa,B3.13,"PA:ea1, MP:ea1, HA:ea1, NP:am8, NA:ea1, NS:am1.1, PB1:am4, PB2:am2.2","ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:HA, am8:23-032005-001:NP, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2","98.79%, 98.78%, 98.30%, 98.73%, 98.65%, 98.93%, 99.52%, 98.47%","26, 12, 29, 19, 19, 9, 11, 35",Ran on FASTA - No Coverage Report,USA,2025
122,SRR34270198,WGS,135.69,760257041,PRJNA1102327,SAMN49684840,Viral,265879680,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443940,USA,,USA,CATTLE,NextSeq 2000,25-015108-001,25-015108-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:50,1,25-015108-001,SRP503016,,"MILK, BULK TANK",SRS25589893,False,,USA,SRR34270198,2025-06-28_06-29-39,SRR34270198.fa,B3.13,"NA:ea1, HA:ea1, PB2:am2.2, MP:ea1, PB1:am4, NS:am1.1, NP:am8, PA:ea1","ea1:22-003707-003:NA, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, am8:23-032005-001:NP, ea1:22-003707-003:PA","98.29%, 98.12%, 98.46%, 98.88%, 99.47%, 98.93%, 98.86%, 98.79%","24, 32, 35, 11, 12, 9, 17, 26",Ran on FASTA - No Coverage Report,USA,2025
123,SRR34270199,WGS,126.63,251645617,PRJNA1102327,SAMN49684839,Viral,90350996,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443939,USA,,USA,CATTLE,NextSeq 2000,25-015015-001,25-015015-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:46,1,25-015015-001,SRP503016,,milk,SRS25589891,False,,USA,SRR34270199,2025-06-28_06-29-39,SRR34270199.fa,B3.13,"NP:am8, MP:ea1, PB1:am4, NA:ea1, PB2:am2.2, HA:ea1, PA:ea1, NS:am1.1","am8:23-032005-001:NP, ea1:22-003707-003:MP, am4:23-001855-001:PB1, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, ea1:22-003707-003:PA, am1.1:22-010085-001:NS","98.86%, 98.88%, 99.30%, 98.58%, 98.47%, 98.24%, 98.84%, 98.93%","17, 11, 16, 20, 35, 30, 25, 9",Ran on FASTA - No Coverage Report,USA,2025
124,SRR34270200,WGS,135.46,1026307915,PRJNA1102327,SAMN49684838,Viral,363759050,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443938,USA,,USA,CATTLE,NextSeq 2000,25-015008-001,25-015008-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:59,1,25-015008-001,SRP503016,,milk,SRS25589892,False,,USA,SRR34270200,2025-06-28_06-29-39,SRR34270200.fa,B3.13,"NP:am8, MP:ea1, NS:am1.1, HA:ea1, PA:ea1, NA:ea1, PB2:am2.2, PB1:am4","am8:23-032005-001:NP, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:PA, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1","98.86%, 98.98%, 98.69%, 98.24%, 98.88%, 98.58%, 98.33%, 99.47%","17, 10, 11, 30, 24, 20, 38, 12",Ran on FASTA - No Coverage Report,USA,2025
125,SRR34270201,WGS,135.08,325192092,PRJNA1102327,SAMN49684837,Viral,122564495,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443937,USA,,USA,CATTLE,NextSeq 2000,25-015005-001,25-015005-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:47,1,25-015005-001,SRP503016,,milk,SRS25589890,False,,USA,SRR34270201,2025-06-28_06-29-38,SRR34270201.fa,B3.13,"HA:ea1, NP:am8, PB2:am2.2, MP:ea1, PA:ea1, NA:ea1, NS:am1.1, PB1:am4","ea1:22-003707-003:HA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:PA, ea1:22-003707-003:NA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1","98.18%, 98.93%, 98.47%, 98.88%, 98.88%, 98.58%, 98.93%, 99.56%","31, 16, 35, 11, 24, 20, 9, 10",Ran on FASTA - No Coverage Report,USA,2025
126,SRR34270202,WGS,134.61,366152968,PRJNA1102327,SAMN49684836,Viral,136621995,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443936,USA,,USA,CATTLE,NextSeq 2000,25-015002-001,25-015002-001-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:46,1,25-015002-001,SRP503016,,"MILK, BULK TANK",SRS25589888,False,,USA,SRR34270202,2025-06-28_06-29-38,SRR34270202.fa,B3.13,"PB2:am2.2, PB1:am4, NA:ea1, PA:ea1, MP:ea1, HA:ea1, NS:am1.1, NP:am8","am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:PA, ea1:22-003707-003:MP, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am8:23-032005-001:NP","98.77%, 99.56%, 98.94%, 99.21%, 98.68%, 98.77%, 99.17%, 99.40%","28, 10, 15, 17, 13, 21, 7, 9",Ran on FASTA - No Coverage Report,USA,2025
127,SRR34270203,WGS,134.23,242883362,PRJNA1102327,SAMN49684835,Viral,90760318,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443935,USA,,USA,CATTLE,NextSeq 2000,25-014358-003,25-014358-003-original-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:45,1,25-014358-003,SRP503016,,"MILK, BULK TANK",SRS25589886,False,,USA,SRR34270203,2025-06-28_06-29-39,SRR34270203.fa,B3.13,"NS:am1.1, HA:ea1, MP:ea1, PB1:am4, NA:ea1, PA:ea1, PB2:am2.2, NP:am8","am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:MP, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, am8:23-032005-001:NP","98.93%, 98.18%, 98.88%, 99.56%, 98.57%, 98.79%, 98.51%, 98.93%","9, 31, 11, 10, 20, 26, 34, 16",Ran on FASTA - No Coverage Report,USA,2025
128,SRR34270204,WGS,147.97,93076566,PRJNA1102327,SAMN49684826,Viral,33871331,USDA-NVSL,2024,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443934,USA,,USA,CATTLE,NextSeq 2000,24-033523-004,24-033523-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:39,1,24-033523-004,SRP503016,,milk,SRS25589889,False,,USA,SRR34270204,2025-06-28_06-29-39,SRR34270204.fa,B3.13,"PB2:am2.2, MP:ea1, PB1:am4, HA:ea1, NP:am8, NS:am1.1, PA:ea1, NA:ea1","am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am4:23-001855-001:PB1, ea1:22-003707-003:HA, am8:23-032005-001:NP, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:NA","98.64%, 98.98%, 99.52%, 98.35%, 99.00%, 99.17%, 98.93%, 98.94%","31, 10, 11, 28, 15, 7, 23, 15",Ran on FASTA - No Coverage Report,USA,2024
129,SRR34270205,WGS,147.9,108354120,PRJNA1102327,SAMN49684825,Viral,38955670,USDA-NVSL,2024,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443933,USA,,USA,CATTLE,NextSeq 2000,24-030030-004,24-030030-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:05:39,1,24-030030-004,SRP503016,,milk,SRS25589887,False,,USA,SRR34270205,2025-06-28_06-29-39,SRR34270205.fa,B3.13,"NP:am8, NA:ea1, PB1:am4, MP:ea1, PA:ea1, HA:ea1, NS:am1.1, PB2:am2.2","am8:23-032005-001:NP, ea1:22-003707-003:NA, am4:23-001855-001:PB1, ea1:22-003707-003:MP, ea1:22-003707-003:PA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2","99.00%, 98.86%, 99.52%, 98.98%, 99.07%, 98.53%, 99.05%, 98.64%","15, 16, 11, 10, 20, 25, 8, 31",Ran on FASTA - No Coverage Report,USA,2024
130,SRR34270136,WGS,148.68,149359284,PRJNA980729,SAMN49684773,Viral,57797001,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443932,USA,,USA,CHICKEN,NextSeq 2000,25-017630-002,25-017630-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:41,1,25-017630-002,SRP441379,,OROPHARYNGEAL SWAB,SRS25589885,False,,USA,SRR34270136,2025-06-28_06-29-38,SRR34270136.fa,D1.1,"HA:ea3, NS:ea3, PB2:am24, PA:am4, NP:am13, NA:am4N1, MP:ea3, PB1:ea3","ea3:22-013001-001:HA, ea3:22-013001-001:NS, am24:24-030039-001:PB2, am4:24-030039-001:PA, am13:24-030039-001:NP, am4N1:24-030039-001:NA, ea3:22-013001-001:MP, ea3:22-013001-001:PB1","99.41%, 98.93%, 99.47%, 99.40%, 99.60%, 99.04%, 100.00%, 99.16%","10, 9, 12, 13, 6, 10, 0, 19",Ran on FASTA - No Coverage Report,USA,2025
131,SRR34270137,WGS,146.52,61872308,PRJNA980729,SAMN49684772,Viral,24341004,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443931,USA,,USA,CHICKEN,NextSeq 2000,25-015646-005,25-015646-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:46,1,25-015646-005,SRP441379,,OROPHARYNGEAL SWAB,SRS25589884,False,,USA,SRR34270137,2025-06-28_06-29-39,SRR34270137.fa,D1.1,"PB2:am24, PA:am4, PB1:ea3, NP:am13, MP:ea3, NS:ea3, NA:am4N1, HA:ea3","am24:24-030039-001:PB2, am4:24-030039-001:PA, ea3:22-013001-001:PB1, am13:24-030039-001:NP, ea3:22-013001-001:MP, ea3:22-013001-001:NS, am4N1:24-030039-001:NA, ea3:22-013001-001:HA","99.78%, 99.60%, 99.30%, 99.80%, 99.90%, 99.17%, 99.23%, 99.24%","5, 7, 16, 3, 1, 7, 8, 13",Ran on FASTA - No Coverage Report,USA,2025
132,SRR34270138,WGS,128.93,101408934,PRJNA980729,SAMN49684771,Viral,40043647,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443930,USA,,USA,CHICKEN,NextSeq 2000,25-015646-004,25-015646-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:39,1,25-015646-004,SRP441379,,OROPHARYNGEAL SWAB,SRS25589883,False,,USA,SRR34270138,2025-06-28_06-29-39,SRR34270138.fa,D1.1,"NP:am13, PA:am4, NA:am4N1, HA:ea3, PB1:ea3, NS:ea3, PB2:am24, MP:ea3","am13:24-030039-001:NP, am4:24-030039-001:PA, am4N1:24-030039-001:NA, ea3:22-013001-001:HA, ea3:22-013001-001:PB1, ea3:22-013001-001:NS, am24:24-030039-001:PB2, ea3:22-013001-001:MP","99.80%, 99.60%, 99.23%, 99.18%, 99.34%, 99.17%, 99.78%, 99.90%","3, 7, 8, 14, 15, 7, 5, 1",Ran on FASTA - No Coverage Report,USA,2025
133,SRR34270139,WGS,148.24,92095798,PRJNA980729,SAMN49684770,Viral,36298773,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443929,USA,,USA,DUCK,NextSeq 2000,25-015646-003,25-015646-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:42,1,25-015646-003,SRP441379,,cloacal swab,SRS25589882,False,,USA,SRR34270139,2025-06-28_06-29-39,SRR34270139.fa,D1.1,"MP:ea3, PB1:ea3, PB2:am24, PA:am4, NA:am4N1, HA:ea3, NS:ea3, NP:am13","ea3:22-013001-001:MP, ea3:22-013001-001:PB1, am24:24-030039-001:PB2, am4:24-030039-001:PA, am4N1:24-030039-001:NA, ea3:22-013001-001:HA, ea3:22-013001-001:NS, am13:24-030039-001:NP","99.90%, 99.30%, 99.69%, 99.60%, 99.29%, 99.24%, 99.17%, 99.80%","1, 16, 7, 7, 8, 13, 7, 3",Ran on FASTA - No Coverage Report,USA,2025
134,SRR34270140,WGS,148.74,131194009,PRJNA980729,SAMN49684769,Viral,52071639,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443928,USA,,USA,DUCK,NextSeq 2000,25-015646-002,25-015646-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:46,1,25-015646-002,SRP441379,,cloacal swab,SRS25589881,False,,USA,SRR34270140,2025-06-28_06-29-39,SRR34270140.fa,D1.1,"PA:am4, PB1:ea3, NP:am13, NA:am4N1, HA:ea3, NS:ea3, PB2:am24, MP:ea3","am4:24-030039-001:PA, ea3:22-013001-001:PB1, am13:24-030039-001:NP, am4N1:24-030039-001:NA, ea3:22-013001-001:HA, ea3:22-013001-001:NS, am24:24-030039-001:PB2, ea3:22-013001-001:MP","99.60%, 99.34%, 99.80%, 99.13%, 99.24%, 99.17%, 99.69%, 99.90%","7, 15, 3, 10, 13, 7, 7, 1",Ran on FASTA - No Coverage Report,USA,2025
135,SRR34270141,WGS,148.49,110079404,PRJNA980729,SAMN49684768,Viral,44080477,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443927,USA,,USA,CHICKEN,NextSeq 2000,25-015646-001,25-015646-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:47,1,25-015646-001,SRP441379,,OROPHARYNGEAL SWAB,SRS25589880,False,,USA,SRR34270141,2025-06-28_06-29-38,SRR34270141.fa,D1.1,"NP:am13, HA:ea3, NA:am4N1, PB1:ea3, PA:am4, MP:ea3, PB2:am24, NS:ea3","am13:24-030039-001:NP, ea3:22-013001-001:HA, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1, am4:24-030039-001:PA, ea3:22-013001-001:MP, am24:24-030039-001:PB2, ea3:22-013001-001:NS","99.80%, 99.24%, 99.29%, 99.34%, 99.54%, 99.90%, 99.78%, 99.17%","3, 13, 8, 15, 8, 1, 5, 7",Ran on FASTA - No Coverage Report,USA,2025
136,SRR34270142,WGS,146.95,112507279,PRJNA980729,SAMN49684767,Viral,39407889,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443926,USA,,USA,CHICKEN,NextSeq 2000,25-010529-003,25-010529-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:46,1,25-010529-003,SRP441379,,tracheal swab,SRS25589879,False,,USA,SRR34270142,2025-06-28_06-29-39,SRR34270142.fa,D1.1,"NS:ea3, MP:ea3, PA:am4, NP:am13, PB1:ea3, HA:ea3, NA:am4N1, PB2:am24","ea3:22-013001-001:NS, ea3:22-013001-001:MP, am4:24-030039-001:PA, am13:24-030039-001:NP, ea3:22-013001-001:PB1, ea3:22-013001-001:HA, am4N1:24-030039-001:NA, am24:24-030039-001:PB2","98.81%, 100.00%, 99.89%, 99.73%, 99.33%, 99.35%, 99.52%, 99.65%","10, 0, 2, 4, 12, 11, 5, 8",Ran on FASTA - No Coverage Report,USA,2025
137,SRR34270143,WGS,148.02,142063798,PRJNA980729,SAMN49684766,Viral,49911910,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443925,USA,,USA,CHICKEN,NextSeq 2000,25-010529-002,25-010529-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:47,1,25-010529-002,SRP441379,,tracheal swab,SRS25589878,False,,USA,SRR34270143,2025-06-28_06-29-39,SRR34270143.fa,D1.1,"NA:am4N1, NP:am13, HA:ea3, PB2:am24, MP:ea3, PA:am4, NS:ea3, PB1:ea3","am4N1:24-030039-001:NA, am13:24-030039-001:NP, ea3:22-013001-001:HA, am24:24-030039-001:PB2, ea3:22-013001-001:MP, am4:24-030039-001:PA, ea3:22-013001-001:NS, ea3:22-013001-001:PB1","99.38%, 99.73%, 99.41%, 99.65%, 100.00%, 99.81%, 98.69%, 99.28%","7, 4, 10, 8, 0, 4, 11, 13",Ran on FASTA - No Coverage Report,USA,2025
138,SRR34270144,WGS,147.58,379458191,PRJNA980729,SAMN49684765,Viral,133079770,USDA-NVSL,2025,public,"fastq,run.zq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29443924,USA,,USA,DUCK,NextSeq 2000,25-010529-001,25-010529-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-27,2025-06-27 13:01:52,1,25-010529-001,SRP441379,,cloacal swab,SRS25589877,False,,USA,SRR34270144,2025-06-28_06-29-39,SRR34270144.fa,D1.1,"PB2:am24, NP:am13, NA:am4N1, PB1:ea3, PA:am4, MP:ea3, HA:ea3, NS:ea3","am24:24-030039-001:PB2, am13:24-030039-001:NP, am4N1:24-030039-001:NA, ea3:22-013001-001:PB1, am4:24-030039-001:PA, ea3:22-013001-001:MP, ea3:22-013001-001:HA, ea3:22-013001-001:NS","99.65%, 99.73%, 99.39%, 99.28%, 99.89%, 100.00%, 99.41%, 98.69%","8, 4, 7, 13, 2, 0, 10, 11",Ran on FASTA - No Coverage Report,USA,2025
