,Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,serotype,isolation_source,BioSample Accession,is_retracted,retraction_detection_date_utc,name_state,sample,date,File Name,Genotype,"Genotype List Used, >=98.0%",Genotype Sample Title List,Genotype Percent Match List,Genotype Mismatch List,Genotype Average Depth of Coverage List,Geo_Location,Collection_Date_Specific
102,SRR33830436,WGS,149.05,105300686,PRJNA1102327,SAMN48895435,Viral,41496620,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051318,USA,,USA,CATTLE,NextSeq 2000,25-015681-009,25-015681-009-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:46,1,25-015681-009,SRP503016,,"MILK, BULK TANK",SRS25266474,False,,USA,SRR33830436,2025-06-06_07-56-20,SRR33830436.fa,B3.13,"HA:ea1, MP:ea1, NP:am8, NA:ea1, PB2:am2.2, PB1:am4, NS:am1.1, PA:ea1","ea1:22-003707-003:HA, ea1:22-003707-003:MP, am8:23-032005-001:NP, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:PA","98.12%, 98.98%, 98.93%, 98.72%, 98.47%, 99.52%, 98.57%, 98.65%","32, 10, 16, 18, 35, 11, 12, 29",Ran on FASTA - No Coverage Report,USA,2025
103,SRR33830437,WGS,148.52,118597893,PRJNA1102327,SAMN48895434,Viral,47190479,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051317,USA,,USA,CATTLE,NextSeq 2000,25-015681-008,25-015681-008-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:56,1,25-015681-008,SRP503016,,"MILK, BULK TANK",SRS25266473,False,,USA,SRR33830437,2025-06-06_07-56-20,SRR33830437.fa,B3.13,"NA:ea1, PB1:am4, NP:am8, PB2:am2.2, MP:ea1, PA:ea1, NS:am1.1, HA:ea1","ea1:22-003707-003:NA, am4:23-001855-001:PB1, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, ea1:22-003707-003:HA","98.65%, 99.52%, 98.93%, 98.47%, 98.88%, 98.75%, 98.81%, 98.18%","19, 11, 16, 35, 11, 27, 10, 31",Ran on FASTA - No Coverage Report,USA,2025
104,SRR33830438,WGS,137.29,139202045,PRJNA1102327,SAMN48895416,Viral,54024193,USDA-NVSL,2024,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051316,USA,,USA,CATTLE,NextSeq 2000,24-036414-001-tile,24-036414-001-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:54,1,24-036414-001-tile,SRP503016,,"MILK, BULK TANK",SRS25266472,False,,USA,SRR33830438,2025-06-06_07-56-20,SRR33830438.fa,B3.13,"PB1:am4, MP:ea1, PA:ea1, PB2:am2.2, HA:ea1, NS:am1.1, NA:ea1, NP:am8","am4:23-001855-001:PB1, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:NA, am8:23-032005-001:NP","99.38%, 98.88%, 98.93%, 98.68%, 98.42%, 99.17%, 98.72%, 98.93%","14, 11, 23, 30, 27, 7, 18, 16",Ran on FASTA - No Coverage Report,USA,2024
105,SRR33830439,WGS,148.5,97115641,PRJNA1102327,SAMN48895433,Viral,38230360,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051315,USA,,USA,CATTLE,NextSeq 2000,25-015681-007,25-015681-007-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:55,1,25-015681-007,SRP503016,,"MILK, BULK TANK",SRS25266471,False,,USA,SRR33830439,2025-06-06_07-56-20,SRR33830439.fa,B3.13,"MP:ea1, PA:ea1, NS:am1.1, HA:ea1, NA:ea1, PB2:am2.2, PB1:am4, NP:am8","ea1:22-003707-003:MP, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, ea1:22-003707-003:HA, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, am4:23-001855-001:PB1, am8:23-032005-001:NP","98.98%, 98.88%, 98.93%, 98.06%, 98.72%, 98.33%, 99.52%, 98.86%","10, 24, 9, 33, 18, 38, 11, 17",Ran on FASTA - No Coverage Report,USA,2025
106,SRR33830440,WGS,148.09,131425996,PRJNA1102327,SAMN48895432,Viral,51549758,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051314,USA,,USA,CATTLE,NextSeq 2000,25-015681-006,25-015681-006-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:49,1,25-015681-006,SRP503016,,"MILK, BULK TANK",SRS25266470,False,,USA,SRR33830440,2025-06-06_07-56-20,SRR33830440.fa,B3.13,"NA:ea1, PB1:am4, NP:am8, HA:ea1, PA:ea1, MP:ea1, NS:am1.1, PB2:am2.2","ea1:22-003707-003:NA, am4:23-001855-001:PB1, am8:23-032005-001:NP, ea1:22-003707-003:HA, ea1:22-003707-003:PA, ea1:22-003707-003:MP, am1.1:22-010085-001:NS, am2.2:22-010445-001:PB2","98.65%, 99.52%, 98.86%, 98.06%, 98.88%, 98.98%, 98.93%, 98.29%","19, 11, 17, 33, 24, 10, 9, 39",Ran on FASTA - No Coverage Report,USA,2025
107,SRR33830441,WGS,148.66,130011687,PRJNA1102327,SAMN48895431,Viral,51202710,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051313,USA,,USA,CATTLE,NextSeq 2000,25-015681-005,25-015681-005-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:55,1,25-015681-005,SRP503016,,"MILK, BULK TANK",SRS25266469,False,,USA,SRR33830441,2025-06-06_07-56-21,SRR33830441.fa,B3.13,"PB2:am2.2, NP:am8, PB1:am4, NA:ea1, HA:ea1, NS:am1.1, PA:ea1, MP:ea1","am2.2:22-010445-001:PB2, am8:23-032005-001:NP, am4:23-001855-001:PB1, ea1:22-003707-003:NA, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:PA, ea1:22-003707-003:MP","98.29%, 98.93%, 99.52%, 98.72%, 98.06%, 98.93%, 98.88%, 98.98%","39, 16, 11, 18, 33, 9, 24, 10",Ran on FASTA - No Coverage Report,USA,2025
108,SRR33830442,WGS,148.02,131678617,PRJNA1102327,SAMN48895430,Viral,51880926,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051312,USA,,USA,CATTLE,NextSeq 2000,25-015681-004,25-015681-004-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:56,1,25-015681-004,SRP503016,,"MILK, BULK TANK",SRS25266468,False,,USA,SRR33830442,2025-06-06_07-56-21,SRR33830442.fa,B3.13,"PB2:am2.2, HA:ea1, NA:ea1, MP:ea1, PA:ea1, PB1:am4, NS:am1.1, NP:am8","am2.2:22-010445-001:PB2, ea1:22-003707-003:HA, ea1:22-003707-003:NA, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, am8:23-032005-001:NP","98.29%, 98.06%, 98.65%, 98.98%, 98.88%, 99.52%, 98.93%, 98.86%","39, 33, 19, 10, 24, 11, 9, 17",Ran on FASTA - No Coverage Report,USA,2025
109,SRR33830443,WGS,148.11,100597029,PRJNA1102327,SAMN48895429,Viral,39710063,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051311,USA,,USA,CATTLE,NextSeq 2000,25-015681-003,25-015681-003-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:25:00,1,25-015681-003,SRP503016,,"MILK, BULK TANK",SRS25266467,False,,USA,SRR33830443,2025-06-06_07-56-21,SRR33830443.fa,B3.13,"NA:ea1, PB1:am4, MP:ea1, PA:ea1, NP:am8, HA:ea1, PB2:am2.2, NS:am1.1","ea1:22-003707-003:NA, am4:23-001855-001:PB1, ea1:22-003707-003:MP, ea1:22-003707-003:PA, am8:23-032005-001:NP, ea1:22-003707-003:HA, am2.2:22-010445-001:PB2, am1.1:22-010085-001:NS","98.72%, 99.52%, 98.98%, 98.88%, 98.86%, 98.06%, 98.33%, 98.93%","18, 11, 10, 24, 17, 33, 38, 9",Ran on FASTA - No Coverage Report,USA,2025
110,SRR33830444,WGS,148.5,131987248,PRJNA1102327,SAMN48895428,Viral,51617990,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051310,USA,,USA,CATTLE,NextSeq 2000,25-015681-002,25-015681-002-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:25:01,1,25-015681-002,SRP503016,,"MILK, BULK TANK",SRS25266466,False,,USA,SRR33830444,2025-06-06_07-56-20,SRR33830444.fa,B3.13,"PA:ea1, NA:ea1, PB2:am2.2, NP:am8, HA:ea1, MP:ea1, PB1:am4, NS:am1.1","ea1:22-003707-003:PA, ea1:22-003707-003:NA, am2.2:22-010445-001:PB2, am8:23-032005-001:NP, ea1:22-003707-003:HA, ea1:22-003707-003:MP, am4:23-001855-001:PB1, am1.1:22-010085-001:NS","98.88%, 98.65%, 98.20%, 98.93%, 98.06%, 98.98%, 99.47%, 98.93%","24, 19, 41, 16, 33, 10, 12, 9",Ran on FASTA - No Coverage Report,USA,2025
111,SRR33830445,WGS,148.12,115677479,PRJNA1102327,SAMN48895427,Viral,45674405,USDA-NVSL,2025,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051309,USA,,USA,CATTLE,NextSeq 2000,25-015681-001,25-015681-001-original,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:54,1,25-015681-001,SRP503016,,"MILK, BULK TANK",SRS25266465,False,,USA,SRR33830445,2025-06-06_07-56-21,SRR33830445.fa,B3.13,"NP:am8, HA:ea1, PA:ea1, NS:am1.1, PB1:am4, PB2:am2.2, NA:ea1, MP:ea1","am8:23-032005-001:NP, ea1:22-003707-003:HA, ea1:22-003707-003:PA, am1.1:22-010085-001:NS, am4:23-001855-001:PB1, am2.2:22-010445-001:PB2, ea1:22-003707-003:NA, ea1:22-003707-003:MP","98.93%, 98.24%, 98.79%, 98.93%, 99.56%, 98.51%, 98.65%, 98.88%","16, 30, 26, 9, 10, 34, 19, 11",Ran on FASTA - No Coverage Report,USA,2025
115,SRR33830449,WGS,131.52,67358891,PRJNA1102327,SAMN48895415,Viral,26336550,USDA-NVSL,2024,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051305,USA,,USA,CATTLE,NextSeq 2000,24-036379-001-tile,24-036379-001-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:53,1,24-036379-001-tile,SRP503016,,"MILK, BULK TANK",SRS25266461,False,,USA,SRR33830449,2025-06-06_07-56-20,SRR33830449.fa,B3.13,"NP:am8, NA:ea1, PB1:am4, HA:ea1, NS:am1.1, MP:ea1, PB2:am2.2, PA:ea1","am8:23-032005-001:NP, ea1:22-003707-003:NA, am4:23-001855-001:PB1, ea1:22-003707-003:HA, am1.1:22-010085-001:NS, ea1:22-003707-003:MP, am2.2:22-010445-001:PB2, ea1:22-003707-003:PA","98.93%, 98.86%, 99.47%, 98.43%, 99.17%, 98.95%, 98.64%, 98.88%","16, 16, 12, 12, 7, 10, 31, 24",Ran on FASTA - No Coverage Report,USA,2024
116,SRR33830450,WGS,131.13,69602732,PRJNA1102327,SAMN48895414,Viral,27556171,USDA-NVSL,2024,public,"run.zq,fastq,run","s3,gs","s3.us-east-1,gs.us-east1",SRX29051304,USA,,USA,CATTLE,NextSeq 2000,24-034788-001-tile,24-034788-001-tile,PAIRED,RANDOM,VIRAL RNA,Influenza A virus,ILLUMINA,2025-06-06,2025-06-04 14:24:53,1,24-034788-001-tile,SRP503016,,"MILK, BULK TANK",SRS25266460,False,,USA,SRR33830450,2025-06-06_07-56-20,SRR33830450.fa,B3.13,"HA:ea1, NA:ea1, NP:am8, PB2:am2.2, MP:ea1, PB1:am4, NS:am1.1, PA:ea1","ea1:22-003707-003:HA, ea1:22-003707-003:NA, am8:23-032005-001:NP, am2.2:22-010445-001:PB2, ea1:22-003707-003:MP, am4:23-001855-001:PB1, am1.1:22-010085-001:NS, ea1:22-003707-003:PA","98.92%, 98.71%, 99.00%, 98.55%, 98.74%, 99.47%, 99.05%, 98.93%","11, 12, 15, 33, 12, 12, 8, 23",Ran on FASTA - No Coverage Report,USA,2024
